time,x,y,z,xvalue,yvalue,zvalue
10.6,-3.42105,1.84211,0,0,0,-1.14884e-07
10.6,-3.42105,2.36842,0,0,0,-1.23414e-07
10.6,-3.42105,2.89474,0,0,0,-1.33125e-07
10.6,-3.42105,3.42105,0,0,0,-1.42908e-07
10.6,-3.42105,3.94737,0,0,0,-1.51408e-07
10.6,-3.42105,4.47368,0,0,0,-1.56928e-07
10.6,-3.42105,5,0,0,0,-1.57636e-07
10.6,-2.89474,-5,0,0,0,4.72264e-08
10.6,-2.89474,-4.47368,0,-0,0,1.58802e-09
10.6,-2.89474,-3.94737,0,-0,0,-3.72545e-08
10.6,-2.89474,-3.42105,0,-0,0,-6.52199e-08
10.6,-2.89474,-2.89474,0,-0,0,-8.27425e-08
10.6,-2.89474,-2.36842,0,-0,0,-9.17157e-08
10.6,-2.89474,-1.84211,0,-0,0,-9.43839e-08
10.6,-2.89474,-1.31579,0,-0,0,-9.29486e-08
10.6,-2.89474,-0.789474,0,-0,0,-8.95975e-08
10.6,-2.89474,-0.263158,0,-0,0,-8.61386e-08
10.6,-2.89474,0.263158,0,0,0,-8.41588e-08
10.6,-2.89474,0.789474,0,0,0,-8.47652e-08
10.6,-2.89474,1.31579,0,0,0,-8.8687e-08
10.6,-2.89474,1.84211,0,0,0,-9.59931e-08
10.6,-2.89474,2.36842,0,0,0,-1.06327e-07
10.6,-2.89474,2.89474,0,0,0,-1.18922e-07
10.6,-2.89474,3.42105,0,0,0,-1.32437e-07
10.6,-2.89474,3.94737,0,0,0,-1.45283e-07
10.6,-2.89474,4.47368,0,0,0,-1.55842e-07
10.6,-2.89474,5,0,0,0,-1.62192e-07
10.6,-2.36842,-5,0,0,0,3.59014e-08
10.6,-2.36842,-4.47368,0,-0,0,-8.87266e-09
10.6,-2.36842,-3.94737,0,-0,0,-4.4738e-08
10.6,-2.36842,-3.42105,0,-0,0,-6.89116e-08
10.6,-2.36842,-2.89474,0,-0,0,-8.24275e-08
10.6,-2.36842,-2.36842,0,-0,0,-8.73578e-08
10.6,-2.36842,-1.84211,0,-0,0,-8.60507e-08
10.6,-2.36842,-1.31579,0,-0,0,-8.09756e-08
10.6,-2.36842,-0.789474,0,-0,0,-7.42598e-08
10.6,-2.36842,-0.263158,0,-0,0,-6.79088e-08
10.6,-2.36842,0.263158,0,0,0,-6.36992e-08
10.6,-2.36842,0.789474,0,0,0,-6.28089e-08
10.6,-2.36842,1.31579,0,0,0,-6.61172e-08
10.6,-2.36842,1.84211,0,0,0,-7.39461e-08
10.6,-2.36842,2.36842,0,0,0,-8.58879e-08
10.6,-2.36842,2.89474,0,0,0,-1.01e-07
10.6,-2.36842,3.42105,0,0,0,-1.17961e-07
10.6,-2.36842,3.94737,0,0,0,-1.3503e-07
10.6,-2.36842,4.47368,0,0,0,-1.50299e-07
10.6,-2.36842,5,0,0,0,-1.61808e-07
10.6,-1.84211,-5,0,0,0,2.93513e-08
10.6,-1.84211,-4.47368,0,-0,0,-1.41204e-08
10.6,-1.84211,-3.94737,0,-0,0,-4.74831e-08
10.6,-1.84211,-3.42105,0,-0,0,-6.87048e-08
10.6,-1.84211,-2.89474,0,-0,0,-7.9098e-08
10.6,-1.84211,-2.36842,0,-0,0,-8.08585e-08
10.6,-1.84211,-1.84211,0,-0,0,-7.64394e-08
10.6,-1.84211,-1.31579,0,-0,0,-6.82562e-08
10.6,-1.84211,-0.789474,0,-0,0,-5.87291e-08
10.6,-1.84211,-0.263158,0,-0,0,-5.00734e-08
10.6,-1.84211,0.263158,0,0,0,-4.36444e-08
10.6,-1.84211,0.789474,0,0,0,-4.11226e-08
10.6,-1.84211,1.31579,0,0,0,-4.32389e-08
10.6,-1.84211,1.84211,0,0,0,-5.09277e-08
10.6,-1.84211,2.36842,0,0,0,-6.39525e-08
10.6,-1.84211,2.89474,0,0,0,-8.12937e-08
10.6,-1.84211,3.42105,0,0,0,-1.01382e-07
10.6,-1.84211,3.94737,0,0,0,-1.22269e-07
10.6,-1.84211,4.47368,0,0,0,-1.41895e-07
10.6,-1.84211,5,0,0,0,-1.58138e-07
10.6,-1.31579,-5,0,-0,0,2.7613e-08
10.6,-1.31579,-4.47368,0,-0,0,-1.45741e-08
10.6,-1.31579,-3.94737,0,-0,0,-4.62545e-08
10.6,-1.31579,-3.42105,0,-0,0,-6.56258e-08
10.6,-1.31579,-2.89474,0,-0,0,-7.40193e-08
10.6,-1.31579,-2.36842,0,-0,0,-7.36682e-08
10.6,-1.31579,-1.84211,0,-0,0,-6.70856e-08
10.6,-1.31579,-1.31579,0,-0,0,-5.68575e-08
10.6,-1.31579,-0.789474,0,-0,0,-4.559e-08
10.6,-1.31579,-0.263158,0,-0,0,-3.56731e-08
10.6,-1.31579,0.263158,0,-0,0,-2.79235e-08
10.6,-1.31579,0.789474,0,0,0,-2.30719e-08
10.6,-1.31579,1.31579,0,0,0,-2.28838e-08
10.6,-1.31579,1.84211,0,0,0,-2.93832e-08
10.6,-1.31579,2.36842,0,0,0,-4.2625e-08
10.6,-1.31579,2.89474,0,0,0,-6.16003e-08
10.6,-1.31579,3.42105,0,0,0,-8.44055e-08
10.6,-1.31579,3.94737,0,0,0,-1.08717e-07
10.6,-1.31579,4.47368,0,0,0,-1.32225e-07
10.6,-1.31579,5,0,0,0,-1.52686e-07
10.6,-0.789474,-5,0,-0,0,3.05074e-08
10.6,-0.789474,-4.47368,0,-0,0,-1.05948e-08
10.6,-0.789474,-3.94737,0,-0,0,-4.15834e-08
10.6,-0.789474,-3.42105,0,-0,0,-6.02907e-08
10.6,-0.789474,-2.89474,0,-0,0,-6.79195e-08
10.6,-0.789474,-2.36842,0,-0,0,-6.67168e-08
10.6,-0.789474,-1.84211,0,-0,0,-5.92228e-08
10.6,-0.789474,-1.31579,0,-0,0,-4.82722e-08
10.6,-0.789474,-0.789474,0,-0,0,-3.74391e-08
10.6,-0.789474,-0.263158,0,-0,0,-3.02069e-08
10.6,-0.789474,0.263158,0,-0,0,-2.50116e-08
10.6,-0.789474,0.789474,0,0,0,-1.55886e-08
10.6,-0.789474,1.31579,0,0,0,-8.93648e-09
10.6,-0.789474,1.84211,0,0,0,-1.14618e-08
10.6,-0.789474,2.36842,0,0,0,-2.36564e-08
10.6,-0.789474,2.89474,0,0,0,-4.3487e-08
10.6,-0.789474,3.42105,0,0,0,-6.84718e-08
10.6,-0.789474,3.94737,0,0,0,-9.57893e-08
10.6,-0.789474,4.47368,0,0,0,-1.22724e-07
10.6,-0.789474,5,0,0,0,-1.46833e-07
10.6,-0.263158,-5,0,0,0,3.77739e-08
10.6,-0.263158,-4.47368,0,-0,0,-2.29628e-09
10.6,-0.263158,-3.94737,0,-0,0,-3.34977e-08
10.6,-0.263158,-3.42105,0,-0,0,-5.27715e-08
10.6,-0.263158,-2.89474,0,-0,0,-6.10464e-08
10.6,-0.263158,-2.36842,0,-0,0,-6.01971e-08
10.6,-0.263158,-1.84211,0,-0,0,-5.31543e-08
10.6,-0.263158,-1.31579,0,-0,0,-4.2777e-08
10.6,-0.263158,-0.789474,0,0,0,-3.46852e-08
10.6,-0.263158,-0.263158,0,0,0,-4.31791e-08
10.6,-0.263158,0.263158,0,0,0,-7.33344e-08
10.6,-0.263158,0.789474,0,0,0,-3.04145e-08
10.6,-0.263158,1.31579,0,0,0,-3.44681e-09
10.6,-0.263158,1.84211,0,0,0,1.06628e-09
10.6,-0.263158,2.36842,0,0,0,-8.32483e-09
10.6,-0.263158,2.89474,0,0,0,-2.82614e-08
10.6,-0.263158,3.42105,0,0,0,-5.49101e-08
10.6,-0.263158,3.94737,0,0,0,-8.47048e-08
10.6,-0.263158,4.47368,0,0,0,-1.14567e-07
10.6,-0.263158,5,0,0,0,-1.41665e-07
10.6,0.263158,-5,0,0,0,4.8632e-08
10.6,0.263158,-4.47368,0,0,0,1.03337e-08
10.6,0.263158,-3.94737,0,0,0,-2.16404e-08
10.6,0.263158,-3.42105,0,0,0,-4.25558e-08
10.6,0.263158,-2.89474,0,-0,0,-5.26054e-08
10.6,0.263158,-2.36842,0,-0,0,-5.36202e-08
10.6,0.263158,-1.84211,0,-0,0,-4.81551e-08
10.6,0.263158,-1.31579,0,-0,0,-3.90422e-08
10.6,0.263158,-0.789474,0,0,-0,-3.18379e-08
10.6,0.263158,-0.263158,0,0,0,-5.6017e-08
10.6,0.263158,0.263158,0,0,0,-2.08806e-06
10.6,0.263158,0.789474,0,0,0,1.57783e-08
10.6,0.263158,1.31579,0,0,0,4.64608e-09
10.6,0.263158,1.84211,0,0,0,1.01385e-08
10.6,0.263158,2.36842,0,0,0,3.12577e-09
10.6,0.263158,2.89474,0,0,0,-1.66908e-08
10.6,0.263158,3.42105,0,0,0,-4.46876e-08
10.6,0.263158,3.94737,0,0,0,-7.65159e-08
10.6,0.263158,4.47368,0,0,0,-1.08681e-07
10.6,0.263158,5,0,0,0,-1.38161e-07
10.6,0.789474,-5,0,0,0,6.1441e-08
10.6,0.789474,-4.47368,0,0,0,2.70217e-08
10.6,0.789474,-3.94737,0,0,0,-5.40839e-09
10.6,0.789474,-3.42105,0,0,0,-2.86512e-08
10.6,0.789474,-2.89474,0,0,0,-4.14886e-08
10.6,0.789474,-2.36842,0,0,0,-4.54563e-08
10.6,0.789474,-1.84211,0,-0,-0,-4.26046e-08
10.6,0.789474,-1.31579,0,-0,-0,-3.49226e-08
10.6,0.789474,-0.789474,0,0,0,-2.47382e-08
10.6,0.789474,-0.263158,0,0,0,-7.99043e-09
10.6,0.789474,0.263158,0,0,-0,1.16208e-07
10.6,0.789474,0.789474,0,0,-0,9.91155e-08
10.6,0.789474,1.31579,0,0,-0,2.30128e-08
10.6,0.789474,1.84211,0,0,0,1.83092e-08
10.6,0.789474,2.36842,0,0,0,1.11192e-08
10.6,0.789474,2.89474,0,0,0,-9.18637e-09
10.6,0.789474,3.42105,0,0,0,-3.85366e-08
10.6,0.789474,3.94737,0,0,0,-7.20877e-08
10.6,0.789474,4.47368,0,0,0,-1.05846e-07
10.6,0.789474,5,0,0,0,-1.36939e-07
10.6,1.31579,-5,0,0,0,7.29747e-08
10.6,1.31579,-4.47368,0,0,0,4.63742e-08
10.6,1.31579,-3.94737,0,0,0,1.54278e-08
10.6,1.31579,-3.42105,0,-0,-0,-9.83576e-09
10.6,1.31579,-2.89474,0,-0,-0,-2.61248e-08
10.6,1.31579,-2.36842,0,0,-0,-3.36315e-08
10.6,1.31579,-1.84211,0,-0,-0,-3.38761e-08
10.6,1.31579,-1.31579,0,-0,-0,-2.86423e-08
10.6,1.31579,-0.789474,0,0,0,-1.83347e-08
10.6,1.31579,-0.263158,0,0,0,5.24017e-10
10.6,1.31579,0.263158,0,0,-0,3.31408e-08
10.6,1.31579,0.789474,0,0,-0,4.53308e-08
10.6,1.31579,1.31579,0,0,-0,3.01397e-08
10.6,1.31579,1.84211,0,0,-0,2.52659e-08
10.6,1.31579,2.36842,0,0,-0,1.59374e-08
10.6,1.31579,2.89474,0,0,0,-6.07697e-09
10.6,1.31579,3.42105,0,0,0,-3.69706e-08
10.6,1.31579,3.94737,0,0,0,-7.17258e-08
10.6,1.31579,4.47368,0,0,0,-1.06664e-07
10.6,1.31579,5,0,0,0,-1.38556e-07
10.6,1.84211,-5,0,0,0,7.85059e-08
10.6,1.84211,-4.47368,0,0,0,6.44859e-08
10.6,1.84211,-3.94737,0,0,0,3.94211e-08
10.6,1.84211,-3.42105,0,-0,0,1.43405e-08
10.6,1.84211,-2.89474,0,-0,-0,-4.55323e-09
10.6,1.84211,-2.36842,0,-0,-0,-1.57701e-08
10.6,1.84211,-1.84211,0,0,-0,-1.96012e-08
10.6,1.84211,-1.31579,0,-0,-0,-1.7039e-08
10.6,1.84211,-0.789474,0,-0,-0,-9.05494e-09
10.6,1.84211,-0.263158,0,-0,-0,4.71677e-09
10.6,1.84211,0.263158,0,-0,0,2.25793e-08
10.6,1.84211,0.789474,0,0,-0,3.36536e-08
10.6,1.84211,1.31579,0,0,-0,3.34308e-08
10.6,1.84211,1.84211,0,0,-0,2.98642e-08
10.6,1.84211,2.36842,0,0,-0,1.69354e-08
10.6,1.84211,2.89474,0,0,0,-7.85536e-09
10.6,1.84211,3.42105,0,0,0,-4.03662e-08
10.6,1.84211,3.94737,0,0,0,-7.60181e-08
10.6,1.84211,4.47368,0,0,0,-1.1125e-07
10.6,1.84211,5,0,0,0,-1.43159e-07
10.6,2.36842,-5,0,0,0,7.31087e-08
10.6,2.36842,-4.47368,0,0,0,7.4653e-08
10.6,2.36842,-3.94737,0,0,0,6.13126e-08
10.6,2.36842,-3.42105,0,0,0,4.14121e-08
10.6,2.36842,-2.89474,0,-0,0,2.27774e-08
10.6,2.36842,-2.36842,0,-0,-0,9.52537e-09
10.6,2.36842,-1.84211,0,-0,-0,2.87766e-09
10.6,2.36842,-1.31579,0,-0,-0,2.23332e-09
10.6,2.36842,-0.789474,0,-0,-0,7.53978e-09
10.6,2.36842,-0.263158,0,-0,-0,1.76217e-08
10.6,2.36842,0.263158,0,-0,0,2.94908e-08
10.6,2.36842,0.789474,0,0,-0,3.70422e-08
10.6,2.36842,1.31579,0,0,-0,3.76868e-08
10.6,2.36842,1.84211,0,0,-0,3.07534e-08
10.6,2.36842,2.36842,0,-0,0,1.27695e-08
10.6,2.36842,2.89474,0,0,0,-1.51512e-08
10.6,2.36842,3.42105,0,0,0,-4.89968e-08
10.6,2.36842,3.94737,0,0,0,-8.48686e-08
10.6,2.36842,4.47368,0,0,0,-1.19591e-07
10.6,2.36842,5,0,0,0,-1.5061e-07
10.6,2.89474,-5,0,0,0,5.45492e-08
10.6,2.89474,-4.47368,0,0,0,7.0456e-08
10.6,2.89474,-3.94737,0,0,0,7.20315e-08
10.6,2.89474,-3.42105,0,0,0,6.32621e-08
10.6,2.89474,-2.89474,0,0,0,5.039e-08
10.6,2.89474,-2.36842,0,-0,0,3.86006e-08
10.6,2.89474,-1.84211,0,-0,-0,3.09232e-08
10.6,2.89474,-1.31579,0,-0,-0,2.83946e-08
10.6,2.89474,-0.789474,0,-0,-0,3.06535e-08
10.6,2.89474,-0.263158,0,-0,0,3.61126e-08
10.6,2.89474,0.263158,0,0,-0,4.15922e-08
10.6,2.89474,0.789474,0,0,-0,4.33592e-08
10.6,2.89474,1.31579,0,0,-0,3.87673e-08
10.6,2.89474,1.84211,0,-0,0,2.52171e-08
10.6,2.89474,2.36842,0,0,0,2.04676e-09
10.6,2.89474,2.89474,0,0,0,-2.84411e-08
10.6,2.89474,3.42105,0,0,0,-6.28512e-08
10.6,2.89474,3.94737,0,0,0,-9.80743e-08
10.6,2.89474,4.47368,0,0,0,-1.31433e-07
10.6,2.89474,5,0,0,0,-1.60691e-07
10.6,3.42105,-5,0,0,0,2.39042e-08
10.6,3.42105,-4.47368,0,0,0,4.96319e-08
10.6,3.42105,-3.94737,0,0,0,6.42853e-08
10.6,3.42105,-3.42105,0,0,0,6.86888e-08
10.6,3.42105,-2.89474,0,0,0,6.59725e-08
10.6,3.42105,-2.36842,0,0,0,6.02655e-08
10.6,3.42105,-1.84211,0,0,0,5.48253e-08
10.6,3.42105,-1.31579,0,-0,-0,5.14983e-08
10.6,3.42105,-0.789474,0,-0,-0,5.04328e-08
10.6,3.42105,-0.263158,0,0,-0,5.02897e-08
10.6,3.42105,0.263158,0,0,-0,4.87432e-08
10.6,3.42105,0.789474,0,-0,0,4.31033e-08
10.6,3.42105,1.31579,0,-0,0,3.08667e-08
10.6,3.42105,1.84211,0,-0,0,1.09263e-08
10.6,3.42105,2.36842,0,0,0,-1.59447e-08
10.6,3.42105,2.89474,0,0,0,-4.76024e-08
10.6,3.42105,3.42105,0,0,0,-8.14265e-08
10.6,3.42105,3.94737,0,0,0,-1.14958e-07
10.6,3.42105,4.47368,0,0,0,-1.46041e-07
10.6,3.42105,5,0,0,0,-1.72538e-07
10.6,3.94737,-5,0,0,0,-1.54549e-08
10.6,3.94737,-4.47368,0,0,0,1.50473e-08
10.6,3.94737,-3.94737,0,0,0,3.7741e-08
10.6,3.94737,-3.42105,0,0,0,5.22281e-08
10.6,3.94737,-2.89474,0,0,0,5.9457e-08
10.6,3.94737,-2.36842,0,0,0,6.13874e-08
10.6,3.94737,-1.84211,0,0,0,6.0352e-08
10.6,3.94737,-1.31579,0,0,0,5.79128e-08
10.6,3.94737,-0.789474,0,0,0,5.45473e-08
10.6,3.94737,-0.263158,0,-0,0,4.96444e-08
10.6,3.94737,0.263158,0,-0,0,4.18059e-08
10.6,3.94737,0.789474,0,-0,0,2.94034e-08
10.6,3.94737,1.31579,0,-0,0,1.13213e-08
10.6,3.94737,1.84211,0,0,0,-1.24429e-08
10.6,3.94737,2.36842,0,0,0,-4.07338e-08
10.6,3.94737,2.89474,0,0,0,-7.18471e-08
10.6,3.94737,3.42105,0,0,0,-1.03863e-07
10.6,3.94737,3.94737,0,0,0,-1.34779e-07
10.6,3.94737,4.47368,0,0,0,-1.62588e-07
10.6,3.94737,5,0,0,0,-1.85482e-07
10.6,4.47368,-5,0,0,0,-5.99191e-08
10.6,4.47368,-4.47368,0,0,0,-2.83954e-08
10.6,4.47368,-3.94737,0,0,0,-2.36727e-09
10.6,4.47368,-3.42105,0,0,0,1.74266e-08
10.6,4.47368,-2.89474,0,0,0,3.08806e-08
10.6,4.47368,-2.36842,0,0,0,3.86496e-08
10.6,4.47368,-1.84211,0,0,0,4.16985e-08
10.6,4.47368,-1.31579,0,0,0,4.09733e-08
10.6,4.47368,-0.789474,0,0,0,3.69388e-08
10.6,4.47368,-0.263158,0,-0,0,2.93823e-08
10.6,4.47368,0.263158,0,-0,0,1.78842e-08
10.6,4.47368,0.789474,0,-0,0,1.90085e-09
10.6,4.47368,1.31579,0,0,0,-1.85919e-08
10.6,4.47368,1.84211,0,0,0,-4.31751e-08
10.6,4.47368,2.36842,0,0,0,-7.0682e-08
10.6,4.47368,2.89474,0,0,0,-9.98144e-08
10.6,4.47368,3.42105,0,0,0,-1.28868e-07
10.6,4.47368,3.94737,0,0,0,-1.56112e-07
10.6,4.47368,4.47368,0,0,0,-1.79839e-07
10.6,4.47368,5,0,0,0,-1.98285e-07
10.6,5,-5,0,0,0,-1.05849e-07
10.6,5,-4.47368,0,0,0,-7.5788e-08
10.6,5,-3.94737,0,0,0,-4.96423e-08
10.6,5,-3.42105,0,0,0,-2.83392e-08
10.6,5,-2.89474,0,0,0,-1.22692e-08
10.6,5,-2.36842,0,0,0,-1.55816e-09
10.6,5,-1.84211,0,0,0,4.05286e-09
10.6,5,-1.31579,0,0,0,4.90848e-09
10.6,5,-0.789474,0,0,0,1.27615e-09
10.6,5,-0.263158,0,0,0,-6.67898e-09
10.6,5,0.263158,0,0,0,-1.89456e-08
10.6,5,0.789474,0,0,0,-3.53293e-08
10.6,5,1.31579,0,0,0,-5.55021e-08
10.6,5,1.84211,0,0,0,-7.86764e-08
10.6,5,2.36842,0,0,0,-1.03827e-07
10.6,5,2.89474,0,0,0,-1.29705e-07
10.6,5,3.42105,0,0,0,-1.54809e-07
10.6,5,3.94737,0,0,0,-1.77612e-07
10.6,5,4.47368,0,0,0,-1.96502e-07
10.6,5,5,0,0,0,-2.09566e-07
10.8,-5,-5,0,0,0,1.03042e-07
10.8,-5,-4.47368,0,0,0,7.57052e-08
10.8,-5,-3.94737,0,0,0,3.50632e-08
10.8,-5,-3.42105,0,-0,0,-5.56644e-09
10.8,-5,-2.89474,0,-0,0,-3.99605e-08
10.8,-5,-2.36842,0,-0,0,-6.69401e-08
10.8,-5,-1.84211,0,-0,0,-8.69719e-08
10.8,-5,-1.31579,0,0,-0,-1.01514e-07
10.8,-5,-0.789474,0,0,-0,-1.11981e-07
10.8,-5,-0.263158,0,0,0,-1.19592e-07
10.8,-5,0.263158,0,0,0,-1.25525e-07
10.8,-5,0.789474,0,0,0,-1.30428e-07
10.8,-5,1.31579,0,0,0,-1.34723e-07
10.8,-5,1.84211,0,0,0,-1.38444e-07
10.8,-5,2.36842,0,0,0,-1.413e-07
10.8,-5,2.89474,0,0,0,-1.42758e-07
10.8,-5,3.42105,0,0,0,-1.41991e-07
10.8,-5,3.94737,0,0,0,-1.37852e-07
10.8,-5,4.47368,0,0,0,-1.29084e-07
10.8,-5,5,0,0,0,-1.14188e-07
10.8,-4.47368,-5,0,0,0,8.684e-08
10.8,-4.47368,-4.47368,0,0,0,4.7203e-08
10.8,-4.47368,-3.94737,0,-0,0,3.33741e-09
10.8,-4.47368,-3.42105,0,-0,0,-3.49159e-08
10.8,-4.47368,-2.89474,0,-0,0,-6.46496e-08
10.8,-4.47368,-2.36842,0,-0,0,-8.62169e-08
10.8,-4.47368,-1.84211,0,-0,0,-1.01038e-07
10.8,-4.47368,-1.31579,0,-0,0,-1.10886e-07
10.8,-4.47368,-0.789474,0,0,-0,-1.17336e-07
10.8,-4.47368,-0.263158,0,0,0,-1.2189e-07
10.8,-4.47368,0.263158,0,0,0,-1.2572e-07
10.8,-4.47368,0.789474,0,0,0,-1.29472e-07
10.8,-4.47368,1.31579,0,0,0,-1.33687e-07
10.8,-4.47368,1.84211,0,0,0,-1.38451e-07
10.8,-4.47368,2.36842,0,0,0,-1.43469e-07
10.8,-4.47368,2.89474,0,0,0,-1.48099e-07
10.8,-4.47368,3.42105,0,0,0,-1.51327e-07
10.8,-4.47368,3.94737,0,0,0,-1.52098e-07
10.8,-4.47368,4.47368,0,0,0,-1.48972e-07
10.8,-4.47368,5,0,0,0,-1.40419e-07
10.8,-3.94737,-5,0,0,0,6.6191e-08
10.8,-3.94737,-4.47368,0,0,0,2.0963e-08
10.8,-3.94737,-3.94737,0,-0,0,-2.1787e-08
10.8,-3.94737,-3.42105,0,-0,0,-5.58078e-08
10.8,-3.94737,-2.89474,0,-0,0,-8.02054e-08
10.8,-3.94737,-2.36842,0,-0,0,-9.63155e-08
10.8,-3.94737,-1.84211,0,-0,0,-1.06092e-07
10.8,-3.94737,-1.31579,0,-0,0,-1.11354e-07
10.8,-3.94737,-0.789474,0,-0,0,-1.13929e-07
10.8,-3.94737,-0.263158,0,0,0,-1.15351e-07
10.8,-3.94737,0.263158,0,0,0,-1.16953e-07
10.8,-3.94737,0.789474,0,0,0,-1.19562e-07
10.8,-3.94737,1.31579,0,0,0,-1.23612e-07
10.8,-3.94737,1.84211,0,0,0,-1.29387e-07
10.8,-3.94737,2.36842,0,0,0,-1.36431e-07
10.8,-3.94737,2.89474,0,0,0,-1.44007e-07
10.8,-3.94737,3.42105,0,0,0,-1.51237e-07
10.8,-3.94737,3.94737,0,0,0,-1.56732e-07
10.8,-3.94737,4.47368,0,0,0,-1.59047e-07
10.8,-3.94737,5,0,0,0,-1.56556e-07
10.8,-3.42105,-5,0,0,0,4.63829e-08
10.8,-3.42105,-4.47368,0,-0,0,-1.14809e-10
10.8,-3.42105,-3.94737,0,-0,0,-3.98185e-08
10.8,-3.42105,-3.42105,0,-0,0,-6.90386e-08
10.8,-3.42105,-2.89474,0,-0,0,-8.82687e-08
10.8,-3.42105,-2.36842,0,-0,0,-9.92552e-08
10.8,-3.42105,-1.84211,0,-0,0,-1.04151e-07
10.8,-3.42105,-1.31579,0,-0,0,-1.05047e-07
10.8,-3.42105,-0.789474,0,-0,0,-1.03868e-07
10.8,-3.42105,-0.263158,0,0,0,-1.02232e-07
10.8,-3.42105,0.263158,0,0,0,-1.01561e-07
10.8,-3.42105,0.789474,0,0,0,-1.02881e-07
10.8,-3.42105,1.31579,0,0,0,-1.06771e-07
10.8,-3.42105,1.84211,0,0,0,-1.13286e-07
10.8,-3.42105,2.36842,0,0,0,-1.22185e-07
10.8,-3.42105,2.89474,0,0,0,-1.32711e-07
10.8,-3.42105,3.42105,0,0,0,-1.43693e-07
10.8,-3.42105,3.94737,0,0,0,-1.53686e-07
10.8,-3.42105,4.47368,0,0,0,-1.61357e-07
10.8,-3.42105,5,0,0,0,-1.6462e-07
10.8,-2.89474,-5,0,0,0,3.02406e-08
10.8,-2.89474,-4.47368,0,-0,0,-1.52687e-08
10.8,-2.89474,-3.94737,0,-0,0,-5.13077e-08
10.8,-2.89474,-3.42105,0,-0,0,-7.60184e-08
10.8,-2.89474,-2.89474,0,-0,0,-9.05754e-08
10.8,-2.89474,-2.36842,0,-0,0,-9.69593e-08
10.8,-2.89474,-1.84211,0,-0,0,-9.74136e-08
10.8,-2.89474,-1.31579,0,-0,0,-9.4226e-08
10.8,-2.89474,-0.789474,0,-0,0,-8.9458e-08
10.8,-2.89474,-0.263158,0,-0,0,-8.48019e-08
10.8,-2.89474,0.263158,0,0,0,-8.18746e-08
10.8,-2.89474,0.789474,0,0,0,-8.18194e-08
10.8,-2.89474,1.31579,0,0,0,-8.5237e-08
10.8,-2.89474,1.84211,0,0,0,-9.24241e-08
10.8,-2.89474,2.36842,0,0,0,-1.03027e-07
10.8,-2.89474,2.89474,0,0,0,-1.16168e-07
10.8,-2.89474,3.42105,0,0,0,-1.30707e-07
10.8,-2.89474,3.94737,0,0,0,-1.45056e-07
10.8,-2.89474,4.47368,0,0,0,-1.57624e-07
10.8,-2.89474,5,0,0,0,-1.66355e-07
10.8,-2.36842,-5,0,0,0,1.89708e-08
10.8,-2.36842,-4.47368,0,-0,0,-2.46974e-08
10.8,-2.36842,-3.94737,0,-0,0,-5.73971e-08
10.8,-2.36842,-3.42105,0,-0,0,-7.82612e-08
10.8,-2.36842,-2.89474,0,-0,0,-8.87922e-08
10.8,-2.36842,-2.36842,0,-0,0,-9.12383e-08
10.8,-2.36842,-1.84211,0,-0,0,-8.79106e-08
10.8,-2.36842,-1.31579,0,-0,0,-8.11213e-08
10.8,-2.36842,-0.789474,0,-0,0,-7.307e-08
10.8,-2.36842,-0.263158,0,-0,0,-6.54844e-08
10.8,-2.36842,0.263158,0,0,0,-6.02929e-08
10.8,-2.36842,0.789474,0,0,0,-5.87273e-08
10.8,-2.36842,1.31579,0,0,0,-6.14461e-08
10.8,-2.36842,1.84211,0,0,0,-6.8891e-08
10.8,-2.36842,2.36842,0,0,0,-8.0796e-08
10.8,-2.36842,2.89474,0,0,0,-9.6329e-08
10.8,-2.36842,3.42105,0,0,0,-1.14156e-07
10.8,-2.36842,3.94737,0,0,0,-1.32557e-07
10.8,-2.36842,4.47368,0,0,0,-1.49712e-07
10.8,-2.36842,5,0,0,0,-1.63586e-07
10.8,-1.84211,-5,0,-0,0,1.2702e-08
10.8,-1.84211,-4.47368,0,-0,0,-2.90232e-08
10.8,-1.84211,-3.94737,0,-0,0,-5.9144e-08
10.8,-1.84211,-3.42105,0,-0,0,-7.70636e-08
10.8,-1.84211,-2.89474,0,-0,0,-8.45812e-08
10.8,-1.84211,-2.36842,0,-0,0,-8.39177e-08
10.8,-1.84211,-1.84211,0,-0,0,-7.7525e-08
10.8,-1.84211,-1.31579,0,-0,0,-6.77917e-08
10.8,-1.84211,-0.789474,0,-0,0,-5.69733e-08
10.8,-1.84211,-0.263158,0,-0,0,-4.72593e-08
10.8,-1.84211,0.263158,0,-0,0,-4.0027e-08
10.8,-1.84211,0.789474,0,0,0,-3.65417e-08
10.8,-1.84211,1.31579,0,0,0,-3.7969e-08
10.8,-1.84211,1.84211,0,0,0,-4.4992e-08
10.8,-1.84211,2.36842,0,0,0,-5.76663e-08
10.8,-1.84211,2.89474,0,0,0,-7.51117e-08
10.8,-1.84211,3.42105,0,0,0,-9.59056e-08
10.8,-1.84211,3.94737,0,0,0,-1.17979e-07
10.8,-1.84211,4.47368,0,0,0,-1.39419e-07
10.8,-1.84211,5,0,0,0,-1.57897e-07
10.8,-1.31579,-5,0,-0,0,1.14056e-08
10.8,-1.31579,-4.47368,0,-0,0,-2.89278e-08
10.8,-1.31579,-3.94737,0,-0,0,-5.73577e-08
10.8,-1.31579,-3.42105,0,-0,0,-7.348e-08
