time,x,y,z,value
0.5,4.16667,-4.58333,0,-8.52797e-14
0.5,4.16667,-4.16667,0,-8.68226e-14
0.5,4.16667,-3.75,0,-8.92528e-14
0.5,4.16667,-3.33333,0,-9.23653e-14
0.5,4.16667,-2.91667,0,-9.5945e-14
0.5,4.16667,-2.5,0,-9.97397e-14
0.5,4.16667,-2.08333,0,-1.03451e-13
0.5,4.16667,-1.66667,0,-1.06747e-13
0.5,4.16667,-1.25,0,-1.09303e-13
0.5,4.16667,-0.833333,0,-1.10864e-13
0.5,4.16667,-0.416667,0,-1.11304e-13
0.5,4.16667,0,0,-1.10664e-13
0.5,4.16667,0.416667,0,-1.09146e-13
0.5,4.16667,0.833333,0,-1.07061e-13
0.5,4.16667,1.25,0,-1.04776e-13
0.5,4.16667,1.66667,0,-1.02668e-13
0.5,4.16667,2.08333,0,-1.01103e-13
0.5,4.16667,2.5,0,-1.00455e-13
0.5,4.16667,2.91667,0,-1.01166e-13
0.5,4.16667,3.33333,0,-1.03855e-13
0.5,4.16667,3.75,0,-1.09545e-13
0.5,4.16667,4.16667,0,-1.20143e-13
0.5,4.16667,4.58333,0,-1.39407e-13
0.5,4.16667,5,0,-7.58153e-14
0.5,4.58333,-5,0,-8.7211e-14
0.5,4.58333,-4.58333,0,-8.61031e-14
0.5,4.58333,-4.16667,0,-8.62576e-14
0.5,4.58333,-3.75,0,-8.73383e-14
0.5,4.58333,-3.33333,0,-8.90906e-14
0.5,4.58333,-2.91667,0,-9.1291e-14
0.5,4.58333,-2.5,0,-9.37196e-14
0.5,4.58333,-2.08333,0,-9.61509e-14
0.5,4.58333,-1.66667,0,-9.83599e-14
0.5,4.58333,-1.25,0,-1.00143e-13
0.5,4.58333,-0.833333,0,-1.01349e-13
0.5,4.58333,-0.416667,0,-1.01905e-13
0.5,4.58333,0,0,-1.0184e-13
0.5,4.58333,0.416667,0,-1.01277e-13
0.5,4.58333,0.833333,0,-1.00421e-13
0.5,4.58333,1.25,0,-9.95342e-14
0.5,4.58333,1.66667,0,-9.89155e-14
0.5,4.58333,2.08333,0,-9.89045e-14
0.5,4.58333,2.5,0,-9.99089e-14
0.5,4.58333,2.91667,0,-1.02479e-13
0.5,4.58333,3.33333,0,-1.07466e-13
0.5,4.58333,3.75,0,-1.16355e-13
0.5,4.58333,4.16667,0,-1.31955e-13
0.5,4.58333,4.58333,0,-1.59004e-13
0.5,4.58333,5,0,-8.51574e-14
0.5,5,-5,0,-9.20794e-14
0.5,5,-4.58333,0,-8.90759e-14
0.5,5,-4.16667,0,-8.7692e-14
0.5,5,-3.75,0,-8.74315e-14
0.5,5,-3.33333,0,-8.79572e-14
0.5,5,-2.91667,0,-8.90128e-14
0.5,5,-2.5,0,-9.03831e-14
0.5,5,-2.08333,0,-9.18766e-14
0.5,5,-1.66667,0,-9.33226e-14
0.5,5,-1.25,0,-9.45794e-14
0.5,5,-0.833333,0,-9.55483e-14
0.5,5,-0.416667,0,-9.61877e-14
0.5,5,0,0,-9.65226e-14
0.5,5,0.416667,0,-9.6647e-14
0.5,5,0.833333,0,-9.67193e-14
0.5,5,1.25,0,-9.69574e-14
0.5,5,1.66667,0,-9.76401e-14
0.5,5,2.08333,0,-9.91269e-14
0.5,5,2.5,0,-1.01912e-13
0.5,5,2.91667,0,-1.06742e-13
0.5,5,3.33333,0,-1.14868e-13
0.5,5,3.75,0,-1.28548e-13
0.5,5,4.16667,0,-1.51659e-13
0.5,5,4.58333,0,-1.84725e-13
0.5,5,5,0,-6.64624e-14
